raw_text,label
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 5576",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 7419",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 2740",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 6955",0
"Here is the invoice you requested for the software licensing.

Ref: 5219",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 8568",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/94461,1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.122.164/secure-update to avoid permanent account deletion.,1
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 1490",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.100.124/secure-update to avoid permanent account deletion.,1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/52240,1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 7651",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.234.20/secure-update to avoid permanent account deletion.,1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/58781,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 5092",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 9378",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.201.169/secure-update to avoid permanent account deletion.,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 3672",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/60186,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.212.83/invoice.pdf.exe,1
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 9762",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/97423 to update your info within 24 hours.",1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 5998",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 6318",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.240.205/secure-update to avoid permanent account deletion.,1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.99.161/secure-update to avoid permanent account deletion.,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.37.132/invoice.pdf.exe,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 4256",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 2448",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.100.177/secure-update to avoid permanent account deletion.,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/72244 to update your info within 24 hours.",1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.202.58/admin-login,1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/90957,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 3624",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.38.130/secure-update to avoid permanent account deletion.,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.17.234/invoice.pdf.exe,1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.116.25/secure-update to avoid permanent account deletion.,1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.192.148/admin-login,1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.140.240/secure-update to avoid permanent account deletion.,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.253.201/invoice.pdf.exe,1
"Here is the invoice you requested for the software licensing.

Ref: 6059",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 2923",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 2036",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/72764 to update your info within 24 hours.",1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 9952",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.87.106/admin-login,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 1828",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 7732",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.202.46/admin-login,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.95.28/invoice.pdf.exe,1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.45.154/admin-login,1
"Here is the invoice you requested for the software licensing.

Ref: 6062",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.70.122/secure-update to avoid permanent account deletion.,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 2905",0
"Here is the invoice you requested for the software licensing.

Ref: 7173",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.28.32/secure-update to avoid permanent account deletion.,1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.191.147/secure-update to avoid permanent account deletion.,1
"Here is the invoice you requested for the software licensing.

Ref: 2473",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.168.128/admin-login,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 6175",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/45733,1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.220.192/admin-login,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/81831 to update your info within 24 hours.",1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 8826",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 9874",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 4284",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 2350",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 7368",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/12943,1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.78.138/secure-update to avoid permanent account deletion.,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/33823 to update your info within 24 hours.",1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 2454",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 4908",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/62389 to update your info within 24 hours.",1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/12453 to update your info within 24 hours.",1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.77.45/secure-update to avoid permanent account deletion.,1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/20108,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 8264",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.66.113/invoice.pdf.exe,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 6128",0
"Here is the invoice you requested for the software licensing.

Ref: 1463",0
"Here is the invoice you requested for the software licensing.

Ref: 2321",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 6643",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.169.16/secure-update to avoid permanent account deletion.,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 4309",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 4232",0
"Here is the invoice you requested for the software licensing.

Ref: 9533",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/82842 to update your info within 24 hours.",1
Invoice Payment Overdue. Please review the secure document here: http://172.16.237.66/invoice.pdf.exe,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 9659",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.55.160/secure-update to avoid permanent account deletion.,1
